id,scode,sname,hospital_id,hospital_name
1216,33,Tamil Nadu,91330038,Shri. Gulabchand Jain Cantonment Dispensary Pallavaram
1217,33,Tamil Nadu,91330039,"Cantonment Dispensary Cum Maternity Centre, St. Thomas Mount"
1218,33,Tamil Nadu,1200,Composite Hospital Crpf
1219,33,Tamil Nadu,91330035,"Cantonment General Hospital, Wellington"
1220,36,Telangana,36001,"Government General Hospital, Nizamabad, Telangana"
1221,36,Telangana,36002,Gov.Area Hospital Narayanpet
1222,36,Telangana,36004,KOSGI CIVIL HOSPITAL
1223,36,Telangana,91360054,"Sardar Vallabhbhai Patel Cantonment General Hospital Bolaram, Secunderabad"
1224,36,Telangana,1218,Ch Crpf Hyd
1225,36,Telangana,36006,"Gov.General Hospital,Mahabubnagar,Telangana"
1226,36,Telangana,36003,CHC BADEPALLY
1227,36,Telangana,91360057,"CANTONMENT DISPENSARY, BALAMRAI."
1228,36,Telangana,91360001,DEMO ORS STANDALONE
1229,36,Telangana,91360056,"CANTONMENT DISPENSARY, PICKET"
1230,36,Telangana,36008,AREA HOSPITAL NIRMAL
1231,36,Telangana,91360055,CANTONMENT DISPENSARY TRIMULGHERYY 
1232,16,Tripura,32033,Gandacherra SDH
1233,16,Tripura,32034,Bimal Sinha Memorial Subdivisional Hospital
1234,16,Tripura,91162042,Tripura Medical College & Dr. BRAM Teaching Hospital
1235,16,Tripura,32038,Longtharai Vallley Sub Divisional Hospital
1236,16,Tripura,32019,Gomati District Hospital
1237,16,Tripura,32022,Melaghar S D Hospital
1238,16,Tripura,32020,Tripura Sundari Sub Divisional Hospital
1239,16,Tripura,32032,Belonia SDH
1240,16,Tripura,32036,Kanchanpur Sub Divisional Hospital
1241,16,Tripura,32037,Rajib Gandhi Memorial Sub Divisional Hospital
1242,16,Tripura,32030,Dhalai District Hospital
1243,16,Tripura,32021,Indira Gandhi Memorial Hospital
1244,16,Tripura,32024,Khowai District Hospital
1245,16,Tripura,32029,District Hospital North Tripura Dharmanagar
1246,16,Tripura,32018,AMARPUR SUB DIVISIONAL HOSPITAL
1247,16,Tripura,32027,District Hospital South Tripura Santirbazar
1248,16,Tripura,32028,UNAKOTI DISTRICT HOSPITAL
1249,16,Tripura,32031,Bishalghar Sub Divisional Hospital
1250,16,Tripura,32035,Sabroom Sub Divisional Hospital
1251,16,Tripura,91160006,Regional Cancer Center Agartala Tripura
1252,16,Tripura,2048,Gachirampara Primary Health Centre
1253,16,Tripura,1,AGMC & Gobind Ballav Pant Hospital
1254,5,Uttarakhand,91050016,"LD Bhatt Govt. Hospital, Kashipur, Udham Singh Nagar"
1255,5,Uttarakhand,91050070,"CHC, Jaspur, Udham Singh Nagar"
1256,5,Uttarakhand,91050028,"District Hospital, Rudraprayag"
1257,5,Uttarakhand,91050160,Cantonment General Hospital Lansdowne
1258,5,Uttarakhand,91050059,"Govt. Combined Hospital, Kotdwar, Pauri Garhwal"
1259,5,Uttarakhand,91050049,"Sri Dev Suman Combined Hospital, Narendernagar, Tehri Garhwal"
1260,5,Uttarakhand,91050044,"B D Pandey Female Hospital, Nainital"
1261,5,Uttarakhand,91050154,Pandit Madan Mohan Upadhyay Cantt Dispensary Ranikhet
1262,5,Uttarakhand,91050021,"Combined Hospital, Tanakpur, Champawat"
1263,5,Uttarakhand,1245,Jnsm Government Hospital
1264,5,Uttarakhand,91050056,"Soban Singh Jeena Base Hospital, Haldwani, Nainital"
1265,5,Uttarakhand,91050027,"Government Mela Hospital, Haridwar"
1266,5,Uttarakhand,91050048,"District Hospital, Baurari, Tehri garhwal"
1267,5,Uttarakhand,33007,"Govt. Doon Medical College Hospital, Dehradun"
1268,5,Uttarakhand,91050068,"CHC, Sitarganjngh, Udham Singh Nagar"
1269,5,Uttarakhand,91050069,"CHC, Khatima, Udham Singh Nagar"
1270,5,Uttarakhand,91050013,"Jawahar Lal Nehru District Hospital, Rudrapur, Udham Singh Nagar"
1271,5,Uttarakhand,91050046,"Shyam Lal Sah District Hospital, Bageshwar"
1272,5,Uttarakhand,91050050,"Combined Hospital, Premnagar, Dehradun"
1273,5,Uttarakhand,91050018,"H.M.G District Hospital, Haridwar"
1274,5,Uttarakhand,91050067,"S B B Patel CHC, Kichha, Udham Singh Nagar"
1275,5,Uttarakhand,91050040,"M S Mehta CHC Baijnath, Bageshwar"
1276,5,Uttarakhand,91050038,"B D Pandey District Hospital, Pithoragarh"
1277,5,Uttarakhand,91050025,"District Hospital, Uttarkashi"
1278,5,Uttarakhand,91050053,"H.G.Pant District Female Hospital, Pithoragarh"
1279,5,Uttarakhand,91050003,"L S  N S Bhandari Smarak, District Hospital, Gopeswhar, Chamoli"
1280,5,Uttarakhand,91050055,"Victor Mohan Joshi Female Hospital, Almora"
1281,5,Uttarakhand,91050058,"Govardhan Tiwari Base Hospital,  Almora"
1282,5,Uttarakhand,91050051,"St. Marys Hospital, Mussoorie, Dehradun"
1283,5,Uttarakhand,91050164,Cantt Board Dispensary Almora Cantt
1284,5,Uttarakhand,91050041,"SPS Government Hospital, Rishikesh"
1285,5,Uttarakhand,91050061,"District Women Hospital, Pauri Garhwal"
1286,5,Uttarakhand,91050023,"Combined Hospital, Ramnagar, Nainital"
1287,5,Uttarakhand,91050086,"CHC, Gairsain, Chamoli
"
1288,5,Uttarakhand,91050155,Cantonment General Hospital Dehradun
1289,5,Uttarakhand,91050047,"CHC, Lohaghat, Champawat"
1290,5,Uttarakhand,91050026,"J.N Sinha Memorial Hospital, Roorkee, Haridwar"
1291,5,Uttarakhand,91050071,"CHC, Bazpur, Udham Singh Nagar
"
1292,5,Uttarakhand,91050157,Cantonment Board Dispensary Nainital
1293,5,Uttarakhand,33001,"All India Institute of Medical Sciences,Rishikesh"
1294,5,Uttarakhand,33002,District Hospital Almora
1295,5,Uttarakhand,91050064,"Combined Hospital, Srinagar, Pauri Garhwal"
1296,5,Uttarakhand,91050080,"B D Pandey Male Hospital, Nainital
"
1297,5,Uttarakhand,91050090,District Hospital Champawat
1298,5,Uttarakhand,91050159,"Cantonment Board General Hospital, Roorkee"
1299,5,Uttarakhand,91050074,"CHC, Karanprayag, Chamoli"
1300,5,Uttarakhand,91050063,"District Hospital, Pauri Garhwal"
1301,5,Uttarakhand,91050054,"Government Female Hospital, Haldwani, Nainital"
1302,5,Uttarakhand,91050156,"Cantonment General Hospital, Clement Town"
1303,5,Uttarakhand,91050024,"District Female Hospital, Haridwar"
1304,5,Uttarakhand,91050037,"CHC, Doiwala, Dehradun"
1305,5,Uttarakhand,33006,"Pandit Deen Dayal Upadhyay(Coronation Hospital), Dehradun"
1306,5,Uttarakhand,91050030,"CHC, Vikasnagar, Dehradun"
1307,5,Uttarakhand,91050075,"CHC, Joshimath,Chamoli
"
1308,5,Uttarakhand,99900007,Freedom Fighter Autar Singh Topwal              District Hospital Baurari
1309,9,Uttar Pradesh,99597,100 Bedded Mother & Child Hospital Wing Chandauli
1310,9,Uttar Pradesh,99605,Primary Health Centre Ashnahar
1311,9,Uttar Pradesh,99607,Primary Health Centre Khairatiya
1312,9,Uttar Pradesh,99610,Community Health Centre Hargaon
1313,9,Uttar Pradesh,99413,Community Health Centre Khaga
1314,9,Uttar Pradesh,99611,Community Health Centre Sanda (Sakran)
1315,9,Uttar Pradesh,99133,Bhau Rao Devras Combined Hospital Lucknow
1316,9,Uttar Pradesh,99341,District Female Hospital Ghazipur
1317,9,Uttar Pradesh,99596,Rana Beni Madhaw Singh District Hospital Raebareli
1318,9,Uttar Pradesh,99296,District Combined Hospital Sant Kabir Nagar
1319,9,Uttar Pradesh,99192,District Combined Hospital Shrawasti
1320,9,Uttar Pradesh,99269,Community Health Centre Baghpat
1321,9,Uttar Pradesh,99166,Uma Shanker Dixit District Female Hospital Unnao
1322,9,Uttar Pradesh,99565,Community Health Centre Campierganj
1323,9,Uttar Pradesh,99599,District Women Hospital Pratapgarh Attach ASMC Pratapgarh
1324,9,Uttar Pradesh,99900174,Uphc Meerabhavan
1325,9,Uttar Pradesh,99900357,Uphc Natbir Puliya
1326,9,Uttar Pradesh,99153,Community Health Centre Marwatiya
1327,9,Uttar Pradesh,99228,Community Health Centre Sahjanwan
1328,9,Uttar Pradesh,99353,Community Health Centre Phoolpur
1329,9,Uttar Pradesh,99354,Community Health Centre Bardah
1330,9,Uttar Pradesh,99231,Community Health Centre Jasrana
1331,9,Uttar Pradesh,99274,Community Health Centre Anupshehar
1332,9,Uttar Pradesh,99158,District Hospital Lakhimpur Kheri
1333,9,Uttar Pradesh,99608,Primary Health Centre Baniyani
1334,9,Uttar Pradesh,99264,District Women Hospital KMC Bulandshahr
1335,9,Uttar Pradesh,99638,Community Health Centre Amauli
1336,9,Uttar Pradesh,99625,Community Health Centre Rohaniya
1337,9,Uttar Pradesh,99275,Community Health Centre Muni
1338,9,Uttar Pradesh,99276,Community Health Centre Siyana
1339,9,Uttar Pradesh,99277,Community Health Centre Shikarpur
1340,9,Uttar Pradesh,99288,Community Health Centre Dudhi
1341,9,Uttar Pradesh,99289,Community Health Centre Ghorwal
1342,9,Uttar Pradesh,99294,Community Health Centre Mall
1343,9,Uttar Pradesh,99297,Community Health Centre Bah
1344,9,Uttar Pradesh,99147,Community Health Centre Koilsa Azamgarh
1345,9,Uttar Pradesh,99300,Community Health Centre Fatehabad
1346,9,Uttar Pradesh,99308,Community Health Centre Shamli
1347,9,Uttar Pradesh,99327,Community Health Centre Mitoli
1348,9,Uttar Pradesh,99330,Community Health Centre Mohammadi
1349,9,Uttar Pradesh,99331,Community Health Centre Nighasan
1350,9,Uttar Pradesh,99334,Community Health Centre Aalapur
1351,9,Uttar Pradesh,99307,Community Health Centre Kairana
1352,9,Uttar Pradesh,99639,Community Health Centre Reusa
1353,9,Uttar Pradesh,99381,Community Health Centre Beheri
1354,9,Uttar Pradesh,99336,Community Health Centre Bhiti
1355,9,Uttar Pradesh,99342,Community Health Centre Musafirkhana
1356,9,Uttar Pradesh,99343,Community Health Centre Tiloi
1357,9,Uttar Pradesh,99347,Community Health Centre Naugawan Sadat
1358,9,Uttar Pradesh,99613,Community Health Centre Tambour
1359,9,Uttar Pradesh,99386,Community Health Centre Ramnagar (Bareilly)
1360,9,Uttar Pradesh,99382,Community Health Centre Bithrichainpur
1361,9,Uttar Pradesh,99384,Community Health Centre Mirganj
1362,9,Uttar Pradesh,99385,Community Health Centre Nawabganj
1363,9,Uttar Pradesh,99387,Community Health Centre Aurai
1364,9,Uttar Pradesh,99389,Community Health Centre Bilsi
1365,9,Uttar Pradesh,99161,District Hospital (Male) Lalitpur
1366,9,Uttar Pradesh,99220,Community Health Centre Dibiyapur
1367,9,Uttar Pradesh,99392,Community Health Centre Dataganj
1368,9,Uttar Pradesh,99391,Community Health Centre Bisauli
1369,9,Uttar Pradesh,99394,Community Health Centre Sakaldeeha
1370,9,Uttar Pradesh,99612,Community Health Centre Aliya
1371,9,Uttar Pradesh,99614,Community Health Centre Pahla
1372,9,Uttar Pradesh,99348,Community Health Centre Bikapur
1373,9,Uttar Pradesh,99350,Community Health Centre Rudauli
1374,9,Uttar Pradesh,99351,Community Health Centre Sohawal
1375,9,Uttar Pradesh,99399,Community Health Centre Manikpur
1376,9,Uttar Pradesh,99352,Community Health Centre Milkipur
1377,9,Uttar Pradesh,99356,Community Health Centre Kaiserganj
1378,9,Uttar Pradesh,99185,Community Health Centre Sikandra Rao
1379,9,Uttar Pradesh,99358,Community Health Centre Motipur (Mihinpurwa)
1380,9,Uttar Pradesh,99359,Community Health Centre Nanpara
1381,9,Uttar Pradesh,99360,Community Health Centre Payagpur
1382,9,Uttar Pradesh,99249,District Women Hospital Barabanki
1383,9,Uttar Pradesh,99176,District Hospital Mahoba
1384,9,Uttar Pradesh,99408,Community Health Centre Baraun
1385,9,Uttar Pradesh,99409,Community Health Centre Kayamganj
1386,9,Uttar Pradesh,99219,Community Health Centre Ayana
1387,9,Uttar Pradesh,99615,Community Health Centre Parsendi
1388,9,Uttar Pradesh,99217,District Combined Hospital Amroha
1389,9,Uttar Pradesh,99149,District Male Hospital Hardoi
1390,9,Uttar Pradesh,99361,Community Health Centre Narhi
1391,9,Uttar Pradesh,99362,Community Health Centre Rasra
1392,9,Uttar Pradesh,99152,District Male Hospital Orai
1393,9,Uttar Pradesh,99214,District Women Hospital Rampur
1394,9,Uttar Pradesh,99410,Community Health Centre Rajepur
1395,9,Uttar Pradesh,99412,Community Health Centre Husainganj
1396,9,Uttar Pradesh,99414,Community Health Centre Sirsaganj
1397,9,Uttar Pradesh,99416,Community Health Centre Dadri
1398,9,Uttar Pradesh,99238,Community Health Centre Baldeo
1399,9,Uttar Pradesh,99323,Community Health Centre Sidhauli
1400,9,Uttar Pradesh,99211,Mahatma Jyotiba Phule District Hospital Ambedkar Nagar
1401,9,Uttar Pradesh,99247,Community Health Centre Siau
1402,9,Uttar Pradesh,99418,Community Health Centre Dasna
1403,9,Uttar Pradesh,99626,Community Health Centre Nasirabad
1404,9,Uttar Pradesh,99363,Community Health Centre Reoti
1405,9,Uttar Pradesh,99364,Community Health Centre Sikenderpur
1406,9,Uttar Pradesh,99196,District Combined Hospital Balrampur
1407,9,Uttar Pradesh,99420,Community Health Centre Muradnagar
1408,9,Uttar Pradesh,99617,Community Health Centre Hathgam
1409,9,Uttar Pradesh,99421,Community Health Centre Baruin Zamania
1410,9,Uttar Pradesh,99637,Community Health Centre Rampur Mathura
1411,9,Uttar Pradesh,99419,Community Health Centre Loni
1412,9,Uttar Pradesh,99423,Community Health Centre Jakhania
1413,9,Uttar Pradesh,99425,Community Health Centre Mohammdabad
1414,9,Uttar Pradesh,99450,Community Health Centre Mariyahoo
1415,9,Uttar Pradesh,99451,Community Health Centre Shahganj
1416,9,Uttar Pradesh,99227,Community Health Centre Sarsai Nawar
1417,9,Uttar Pradesh,99533,Community Health Centre Gunnour
1418,9,Uttar Pradesh,99534,Community Health Centre Sambhal
1419,9,Uttar Pradesh,99569,District Combined Hospital Chakia
1420,9,Uttar Pradesh,99398,Community Health Centre Naugarh
1421,9,Uttar Pradesh,99194,100 Bedded MCH Wing District Female Hospital Mainpuri
1422,9,Uttar Pradesh,99365,Community Health Centre Siyar
1423,9,Uttar Pradesh,99345,Community Health Centre Dhanaura
1424,9,Uttar Pradesh,99366,Community Health Centre Sonwani
1425,9,Uttar Pradesh,99367,Community Health Centre Nand Nagar Khajuria
1426,9,Uttar Pradesh,99368,Community Health Centre Tulsipur
1427,9,Uttar Pradesh,99457,Community Health Centre Chhibramau
1428,9,Uttar Pradesh,99458,Community Health Centre Kannauj
1429,9,Uttar Pradesh,99369,Community Health Centre Uttraula
1430,9,Uttar Pradesh,99216,District Combined Hospital Shamli
1431,9,Uttar Pradesh,99306,Community Health Centre Rampur Maniharan
1432,9,Uttar Pradesh,99225,Community Health Centre Rajpur
1433,9,Uttar Pradesh,99461,Community Health Centre Derapur
1434,9,Uttar Pradesh,99463,Community Health Centre Rasulabad
1435,9,Uttar Pradesh,99335,Community Health Centre Akbarpur
1436,9,Uttar Pradesh,99370,Community Health Centre Atarra
1437,9,Uttar Pradesh,99371,Community Health Centre Baberu
1438,9,Uttar Pradesh,99465,Community Health Centre Sikandra
1439,9,Uttar Pradesh,99467,Community Health Centre Ghatampur
1440,9,Uttar Pradesh,99468,Community Health Centre Kalyanpur
1441,9,Uttar Pradesh,99469,Community Health Centre Sarsaul
1442,9,Uttar Pradesh,99372,Community Health Centre Bisanda
1443,9,Uttar Pradesh,99148,Community Health Centre Bilariaganj
1444,9,Uttar Pradesh,99205,District Combined Hospital Kushinagar
1445,9,Uttar Pradesh,99316,Community Health Centre Chayal
1446,9,Uttar Pradesh,99303,Community Health Centre Deoband
1447,9,Uttar Pradesh,99473,Community Health Centre Hata
1448,9,Uttar Pradesh,99621,Community Health Centre Bachharawan
1449,9,Uttar Pradesh,99476,Community Health Centre Kasia
1450,9,Uttar Pradesh,99478,Community Health Centre Tamkuhi
1451,9,Uttar Pradesh,99490,Community Health Centre Ghosi
1452,9,Uttar Pradesh,99339,Community Health Centre Amethi
1453,9,Uttar Pradesh,99373,Community Health Centre Jaspura
1454,9,Uttar Pradesh,99374,Community Health Centre Naraini
1455,9,Uttar Pradesh,99375,Community Health Centre Jatabarauli
1456,9,Uttar Pradesh,99376,Community Health Centre Fatehpur
1457,9,Uttar Pradesh,99377,Community Health Centre Haidargarh
1458,9,Uttar Pradesh,99378,Community Health Centre Ramnagar
1459,9,Uttar Pradesh,99379,Community Health Centre Ramsanehighat
1460,9,Uttar Pradesh,99401,Community Health Centre Pahari
1461,9,Uttar Pradesh,99630,Community Health Centre Bhangha Shrawasti
1462,9,Uttar Pradesh,99486,Community Health Centre Nichlaul
1463,9,Uttar Pradesh,99488,Community Health Centre Kishani
1464,9,Uttar Pradesh,99222,Community Health Centre Bharthana
1465,9,Uttar Pradesh,99622,Community Health Centre Deen Shah Gaura
1466,9,Uttar Pradesh,99380,Community Health Centre Sirauli Gauspur
1467,9,Uttar Pradesh,99388,Community Health Centre Gopiganj
1468,9,Uttar Pradesh,99395,Community Health Centre Bogwara
1469,9,Uttar Pradesh,99396,Community Health Centre Chakiya
1470,9,Uttar Pradesh,99397,Community Health Centre Dhnapur
1471,9,Uttar Pradesh,99400,Community Health Centre Mau
1472,9,Uttar Pradesh,99454,Community Health Centre Gursarai
1473,9,Uttar Pradesh,99455,Community Health Centre Mauranipur
1474,9,Uttar Pradesh,99570,District Hospital Rampur
1475,9,Uttar Pradesh,99494,Community Health Centre Lalganj (Mirzapur)
1476,9,Uttar Pradesh,99495,Community Health Centre Marihan
1477,9,Uttar Pradesh,99497,Community Health Centre Bilari
1478,9,Uttar Pradesh,99498,Community Health Centre Kanth
1479,9,Uttar Pradesh,99499,Community Health Centre Mundapandey
1480,9,Uttar Pradesh,99500,Community Health Centre Thakurdwara
1481,9,Uttar Pradesh,99503,Community Health Centre Makhiyali
1482,9,Uttar Pradesh,99504,Community Health Centre Amaria
1483,9,Uttar Pradesh,99629,Community Health Centre Jatuatappa
1484,9,Uttar Pradesh,99245,Community Health Centre Nagina
1485,9,Uttar Pradesh,99299,Community Health Centre Etmadpur
1486,9,Uttar Pradesh,99403,Community Health Centre Barhaj
1487,9,Uttar Pradesh,99631,Community Health Centre Dhata
1488,9,Uttar Pradesh,99402,Community Health Centre Shivrampur
1489,9,Uttar Pradesh,99493,Community Health Centre Chunar
1490,9,Uttar Pradesh,99332,Community Health Centre Pallia
1491,9,Uttar Pradesh,99404,Community Health Centre Bhatni
1492,9,Uttar Pradesh,99429,Community Health Centre Khargupur
1493,9,Uttar Pradesh,99251,100 Bedded Combined Hospital Sirauli Gauspur Barabanki
1494,9,Uttar Pradesh,99428,Community Health Centre Colonelganj
1495,9,Uttar Pradesh,99509,Community Health Centre Kunda
1496,9,Uttar Pradesh,99464,Community Health Centre Shivali
1497,9,Uttar Pradesh,99405,Community Health Centre Gauribazar
1498,9,Uttar Pradesh,99407,Community Health Centre Salempur
1499,9,Uttar Pradesh,99406,Community Health Centre Rudrapur
1500,9,Uttar Pradesh,99618,Community Health Centre Harchandpur
1501,9,Uttar Pradesh,99511,Community Health Centre Patti
1502,9,Uttar Pradesh,99514,Community Health Centre Jasra
1503,9,Uttar Pradesh,99430,Community Health Centre Mankapur
1504,9,Uttar Pradesh,99432,Community Health Centre Bansgaon
1505,9,Uttar Pradesh,99433,Community Health Centre Chauri Chaura
1506,9,Uttar Pradesh,99434,Community Health Centre Bhathat
1507,9,Uttar Pradesh,99436,Community Health Centre Ahirori
1508,9,Uttar Pradesh,99437,Community Health Centre Bilgram
1509,9,Uttar Pradesh,99435,Community Health Centre Gola Gorakhpur
1510,9,Uttar Pradesh,99519,Community Health Centre Phulpur
1511,9,Uttar Pradesh,99516,Community Health Centre Karchhana
1512,9,Uttar Pradesh,99518,Community Health Centre Meja
1513,9,Uttar Pradesh,99510,Community Health Centre Lalganj (Pratapgarh)
1514,9,Uttar Pradesh,99286,Community Health Centre Marhara
1515,9,Uttar Pradesh,99532,Community Health Centre Chandausi
1516,9,Uttar Pradesh,99438,Community Health Centre Pihani
1517,9,Uttar Pradesh,99442,Community Health Centre Kalpi
1518,9,Uttar Pradesh,99443,Community Health Centre Konch
1519,9,Uttar Pradesh,99527,Community Health Centre Bilaspur
1520,9,Uttar Pradesh,99528,Community Health Centre Milak
1521,9,Uttar Pradesh,99529,Community Health Centre Shahbad
1522,9,Uttar Pradesh,99536,Community Health Centre Mehdawal
1523,9,Uttar Pradesh,99444,Community Health Centre Madhougarh
1524,9,Uttar Pradesh,99445,Community Health Centre Dakore
1525,9,Uttar Pradesh,99540,Community Health Centre Powayan
1526,9,Uttar Pradesh,99531,Community Health Centre Tanda (Rampur)
1527,9,Uttar Pradesh,99452,Community Health Centre Babina
1528,9,Uttar Pradesh,99324,Community Health Centre Khairabad
1529,9,Uttar Pradesh,99267,District Women Hospital Ghaziabad
1530,9,Uttar Pradesh,99440,Community Health Centre Savayjpur
1531,9,Uttar Pradesh,99439,Community Health Centre Sandila
1532,9,Uttar Pradesh,99195,Maharaja Tej Singh District Hospital Mainpuri
1533,9,Uttar Pradesh,99453,Community Health Centre Chirgaon
1534,9,Uttar Pradesh,99456,Community Health Centre Moth
1535,9,Uttar Pradesh,99470,Community Health Centre Kasganj
1536,9,Uttar Pradesh,99474,Community Health Centre Kahdda Turkaha
1537,9,Uttar Pradesh,99552,Community Health Centre Dubeypur
1538,9,Uttar Pradesh,99620,Community Health Centre Amawan
1539,9,Uttar Pradesh,99554,Community Health Centre Kadipur
1540,9,Uttar Pradesh,99555,Community Health Centre Lambhua
1541,9,Uttar Pradesh,99556,Community Health Centre Bangarmau
1542,9,Uttar Pradesh,99558,Community Health Centre Hasanganj
1543,9,Uttar Pradesh,99560,Community Health Centre Purwa
1544,9,Uttar Pradesh,99562,Community Health Centre Araziline
1545,9,Uttar Pradesh,99559,Community Health Centre Patan
1546,9,Uttar Pradesh,99285,Community Health Centre Jalesar
1547,9,Uttar Pradesh,99551,Community Health Centre Baldirai
1548,9,Uttar Pradesh,99563,Community Health Centre Cholapur
1549,9,Uttar Pradesh,99479,Community Health Centre Bar
1550,9,Uttar Pradesh,99522,Community Health Centre Dalmau
1551,9,Uttar Pradesh,99480,Community Health Centre Birdha
1552,9,Uttar Pradesh,99481,Community Health Centre Madawara
1553,9,Uttar Pradesh,99482,Community Health Centre Mahroni
1554,9,Uttar Pradesh,99483,Community Health Centre Talbehat
1555,9,Uttar Pradesh,99489,Community Health Centre Fatehpur Mandaon
1556,9,Uttar Pradesh,99492,Community Health Centre Mohammdabad (Mau)
1557,9,Uttar Pradesh,99496,Community Health Centre Vindhyachal (Mirzapur)
1558,9,Uttar Pradesh,99411,Community Health Centre Bindki
1559,9,Uttar Pradesh,99507,Community Health Centre Puranpur
1560,9,Uttar Pradesh,99415,Community Health Centre Dadha
1561,9,Uttar Pradesh,99513,Community Health Centre Sandwa Chandrika
1562,9,Uttar Pradesh,99515,Community Health Centre Chaka (Sadar Tehsil)
1563,9,Uttar Pradesh,99521,Community Health Centre Belabhela
1564,9,Uttar Pradesh,99321,Community Health Centre Mahmudabad
1565,9,Uttar Pradesh,99623,Community Health Centre Shivgarh
1566,9,Uttar Pradesh,99134,Ram Sagar Mishra 100 Bedded Combined Hospital
1567,9,Uttar Pradesh,99315,Community Health Centre Karari
1568,9,Uttar Pradesh,99491,Community Health Centre Kopaganj
1569,9,Uttar Pradesh,99523,Community Health Centre Lalganj (Raebareli)
1570,9,Uttar Pradesh,99524,Community Health Centre Mahrajganj
1571,9,Uttar Pradesh,99344,Community Health Centre Amroha
1572,9,Uttar Pradesh,99525,Community Health Centre Salon
1573,9,Uttar Pradesh,99526,Community Health Centre Unchahar
1574,9,Uttar Pradesh,99537,Community Health Centre Dadraul
1575,9,Uttar Pradesh,99426,Community Health Centre Saidpur
1576,9,Uttar Pradesh,99427,Community Health Centre Subhakharpur
1577,9,Uttar Pradesh,99538,Community Health Centre Jalalabad
1578,9,Uttar Pradesh,99141,100 Bedded MCH Hospital Sonbhadra
1579,9,Uttar Pradesh,99140,District Women Hospital Mirzapur
1580,9,Uttar Pradesh,99328,Community Health Centre Gola
1581,9,Uttar Pradesh,99624,Community Health Centre Sareni Raebareli
1582,9,Uttar Pradesh,99270,Community Health Centre Baraut
1583,9,Uttar Pradesh,99142,District Combined Hospital Sonbhadra
1584,9,Uttar Pradesh,99138,Community Health Centre Haiser Bazar
1585,9,Uttar Pradesh,99131,Rani Laxmi Bai Combined Hospital Lucknow
1586,9,Uttar Pradesh,99539,Community Health Centre Khudaganj
1587,9,Uttar Pradesh,99167,District Combined Hospital Auraiya
1588,9,Uttar Pradesh,99159,District Women Hospital Jhansi
1589,9,Uttar Pradesh,99169,District Combined Hospital Chicholi Auraiya
1590,9,Uttar Pradesh,99541,Community Health Centre Tilhar
1591,9,Uttar Pradesh,99165,District Male Hospital Sitapur
1592,9,Uttar Pradesh,99160,District Women Hospital Lakhimpur Kheri
1593,9,Uttar Pradesh,99163,District Women Hospital Sitapur
1594,9,Uttar Pradesh,99180,District Women Hospital Hamirpur
1595,9,Uttar Pradesh,99143,District Women Hospital Orai
1596,9,Uttar Pradesh,99164,District Women Hospital Lalitpur
1597,9,Uttar Pradesh,99627,Community Health Centre Jagatpur
1598,9,Uttar Pradesh,99168,Uma Shanker Dixit District Male Hospital Unnao
1599,9,Uttar Pradesh,99151,Community Health Centre Lalganj (Azamgarh)
1600,9,Uttar Pradesh,99172,Community Health Centre Kabrai
1601,9,Uttar Pradesh,99182,KPM Hospital Kanpur Nagar
1602,9,Uttar Pradesh,99204,District Women Hospital Gorakhpur
1603,9,Uttar Pradesh,99542,Community Health Centre Bhinga
1604,9,Uttar Pradesh,99544,Community Health Centre Malhipur
1605,9,Uttar Pradesh,99229,Community Health Centre Didamai
1606,9,Uttar Pradesh,99212,District Women Hospital Bijnor
1607,9,Uttar Pradesh,99209,District Women Hospital Saharanpur
1608,9,Uttar Pradesh,99309,Community Health Centre Unn
1609,9,Uttar Pradesh,99545,Community Health Centre Basantpur
1610,9,Uttar Pradesh,99199,District Combined Hospital Vrindavan Mathura
1611,9,Uttar Pradesh,99201,District Women Hospital Azamgarh
1612,9,Uttar Pradesh,99202,District Women Hospital Mathura
1613,9,Uttar Pradesh,99206,District Combined Hospital Maharajganj
1614,9,Uttar Pradesh,99628,Community Health Centre Khiron
1615,9,Uttar Pradesh,99207,District Women Hospital Muzaffar Nagar
1616,9,Uttar Pradesh,99221,Community Health Centre Basreher
1617,9,Uttar Pradesh,99632,Community Health Centre Jahanabad
1618,9,Uttar Pradesh,99240,Community Health Centre Mant
1619,9,Uttar Pradesh,99242,Community Health Centre Rall
1620,9,Uttar Pradesh,99243,Community Health Centre Dhampur
1621,9,Uttar Pradesh,99223,Community Health Centre Jaswantnagar
1622,9,Uttar Pradesh,99177,District Women Hospital Hathras
1623,9,Uttar Pradesh,99190,District Combined Hospital Kasganj
1624,9,Uttar Pradesh,99248,District Women Hospital Ayodhya
1625,9,Uttar Pradesh,99250,Rafi Ahmad Kidwai Memorial District Male Hospital Barabanki
1626,9,Uttar Pradesh,99253,District Women Hospital Sultanpur
1627,9,Uttar Pradesh,99178,Deewan Satrughan Singh District Men Hospital
1628,9,Uttar Pradesh,99197,District Memorial Male Hospital Balrampur
1629,9,Uttar Pradesh,99200,District Women Hospital Gonda
1630,9,Uttar Pradesh,99318,Community Health Centre Handia
1631,9,Uttar Pradesh,99259,Community Health Centre Dhaulana Hapur
1632,9,Uttar Pradesh,99322,Community Health Centre Mishrikh
1633,9,Uttar Pradesh,99258,Community Health Centre Hapur
1634,9,Uttar Pradesh,99284,Community Health Centre Aliganj
1635,9,Uttar Pradesh,99254,District Women Hospital Meerut
